urn,path,author,title,suggested_genre,confidence,recommended_genre,notes
tlg0552.tlg011.1st1K-lat1,tlg0552/tlg011/tlg0552.tlg011.1st1K-lat1.xml,Archimedes,Liber assumptorum,prose-philosophy,high,prose-philosophy,
tlg0552.tlg012.1st1K-grc1,tlg0552/tlg012/tlg0552.tlg012.1st1K-grc1.xml,Archimedes,Problema bovinum,prose-philosophy,high,prose-philosophy,
tlg0552.tlg013.1st1K-grc1,tlg0552/tlg013/tlg0552.tlg013.1st1K-grc1.xml,Archimedes,Fragmenta,prose-philosophy,high,prose-philosophy,
tlg0553.tlg001.1st1K-grc1,tlg0553/tlg001/tlg0553.tlg001.1st1K-grc1.xml,Artemidorus,Ονειροκριτικά,prose-philosophy,high,prose-philosophy,
tlg0555.tlg001.1st1K-grc1,tlg0555/tlg001/tlg0555.tlg001.1st1K-grc1.xml,Clement of Alexandria,Protrepticus,prose-philosophy,high,prose-philosophy,
tlg0555.tlg002.1st1K-grc1,tlg0555/tlg002/tlg0555.tlg002.1st1K-grc1.xml,Clement of Alexandria,Paedagogus,prose-philosophy,high,prose-philosophy,
tlg0555.tlg005.1st1K-grc1,tlg0555/tlg005/tlg0555.tlg005.1st1K-grc1.xml,Clement of Alexandria,Eclogae propheticae,prose-philosophy,high,prose-philosophy,
tlg0555.tlg006.1st1K-grc1,tlg0555/tlg006/tlg0555.tlg006.1st1K-grc1.xml,Clement of Alexandria,Quis dives salvetur,prose-philosophy,high,prose-philosophy,
tlg0555.tlg007.1st1K-grc1,tlg0555/tlg007/tlg0555.tlg007.1st1K-grc1.xml,Clement of Alexandria,Excerpta ex Theodoto,prose-philosophy,high,prose-philosophy,
tlg0557.tlg004.1st1K-grc1,tlg0557/tlg004/tlg0557.tlg004.1st1K-grc1.xml,Epictetus,Gnomologium Epicteteum (e Stobaei libris 1-2),prose-philosophy,high,prose-philosophy,
tlg0557.tlg005.1st1K-grc1,tlg0557/tlg005/tlg0557.tlg005.1st1K-grc1.xml,Epictetus,Gnomologium Epicteteum (e Stobaei libris 3‑4),prose-philosophy,high,prose-philosophy,
tlg0559.tlg001.1st1K-grc1,tlg0559/tlg001/tlg0559.tlg001.1st1K-grc1.xml,Hero of Alexandria,Pneumatica,prose-philosophy,high,prose-philosophy,
tlg0559.tlg002.1st1K-grc1,tlg0559/tlg002/tlg0559.tlg002.1st1K-grc1.xml,Hero of Alexandria,De automatis,prose-philosophy,high,prose-philosophy,
tlg0559.tlg004.1st1K-grc1,tlg0559/tlg004/tlg0559.tlg004.1st1K-grc1.xml,Hero of Alexandria,Mechanicorum fragmenta,prose-philosophy,high,prose-philosophy,
tlg0559.tlg005.1st1K-grc1,tlg0559/tlg005/tlg0559.tlg005.1st1K-grc1.xml,Hero of Alexandria,Catoptrica,prose-philosophy,high,prose-philosophy,
tlg0559.tlg006.1st1K-grc1,tlg0559/tlg006/tlg0559.tlg006.1st1K-grc1.xml,Hero of Alexandria,Metrica,prose-philosophy,high,prose-philosophy,
tlg0559.tlg007.1st1K-grc1,tlg0559/tlg007/tlg0559.tlg007.1st1K-grc1.xml,Hero of Alexandria,Dioptra,prose-philosophy,high,prose-philosophy,
tlg0559.tlg010.1st1K-grc1,tlg0559/tlg010/tlg0559.tlg010.1st1K-grc1.xml,Hero of Alexandria,Stereometrica,prose-philosophy,high,prose-philosophy,
tlg0559.tlg011.1st1K-grc1,tlg0559/tlg011/tlg0559.tlg011.1st1K-grc1.xml,Hero of Alexandria,De mensuris,prose-philosophy,high,prose-philosophy,
tlg0559.tlg012.1st1K-grc1,tlg0559/tlg012/tlg0559.tlg012.1st1K-grc1.xml,Hero of Alexandria,Belopoeica,prose-philosophy,high,prose-philosophy,
tlg0559.tlg014.1st1K-grc1,tlg0559/tlg014/tlg0559.tlg014.1st1K-grc1.xml,Hero of Alexandria,Fragmenta Heroniana,prose-philosophy,high,prose-philosophy,
tlg0559.tlg015.1st1K-grc1,tlg0559/tlg015/tlg0559.tlg015.1st1K-grc1.xml,Hero of Alexandria,Geodaesia [Sp.],prose-philosophy,high,prose-philosophy,
tlg0559.tlg016.1st1K-grc1,tlg0559/tlg016/tlg0559.tlg016.1st1K-grc1.xml,Hero of Alexandria,Liber geeponicus [Sp.],prose-philosophy,high,prose-philosophy,
tlg0563.tlg001.1st1K-grc1,tlg0563/tlg001/tlg0563.tlg001.1st1K-grc1.xml,Maximus of Tyre,Dialexeis,prose-philosophy,high,prose-philosophy,
tlg0564.tlg001.1st1K-grc1,tlg0564/tlg001/tlg0564.tlg001.1st1K-grc1.xml,Rufus of Ephesus,De renum et vesicae affectionibus,prose-philosophy,high,prose-philosophy,
tlg0565.tlg001.1st1K-grc1,tlg0565/tlg001/tlg0565.tlg001.1st1K-grc1.xml,Soranus,Gynaeciorum Libri IV,prose-philosophy,high,prose-philosophy,
tlg0565.tlg002.1st1K-grc1,tlg0565/tlg002/tlg0565.tlg002.1st1K-grc1.xml,Soranus,De signis Fracturarum,prose-philosophy,high,prose-philosophy,
tlg0565.tlg003.1st1K-grc1,tlg0565/tlg003/tlg0565.tlg003.1st1K-grc1.xml,Soranus,De Fasciis,prose-philosophy,high,prose-philosophy,
tlg0565.tlg004.1st1K-grc1,tlg0565/tlg004/tlg0565.tlg004.1st1K-grc1.xml,Soranus,Vita Hippocratis,prose-biography,high,prose-biography,
tlg0572.tlg001.1st1K-grc1,tlg0572/tlg001/tlg0572.tlg001.1st1K-grc1.xml,Gaius Romanus,Fragmenta,prose-philosophy,high,prose-philosophy,
tlg0575.tlg001.1st1K-grc1,tlg0575/tlg001/tlg0575.tlg001.1st1K-grc1.xml,Moschion Gnomologus,Sententiae,prose-philosophy,high,prose-philosophy,
tlg0575.tlg002.1st1K-grc1,tlg0575/tlg002/tlg0575.tlg002.1st1K-grc1.xml,Moschion Gnomologus,Hypothecae,prose-philosophy,high,prose-philosophy,
tlg0579.tlg010.1st1K-grc1,tlg0579/tlg010/tlg0579.tlg010.1st1K-grc1.xml,Orphica,Fragmenta,prose-philosophy,high,prose-philosophy,
tlg0580.tlg001.1st1K-grc1,tlg0580/tlg001/tlg0580.tlg001.1st1K-grc1.xml,Paradoxographus Florentinus,Mirabilia de aquis,prose-geography,high,prose-geography,
tlg0591.1st1K001.1st1K-grc1,tlg0591/1st1K001/tlg0591.1st1K001.1st1K-grc1.xml,Antisthenes,Ajax,prose-oratory,high,prose-oratory,
tlg0591.1st1K002.1st1K-grc1,tlg0591/1st1K002/tlg0591.1st1K002.1st1K-grc1.xml,Antisthenes,Odysseus,prose-oratory,high,prose-oratory,
tlg0592.tlg001.1st1K-grc1,tlg0592/tlg001/tlg0592.tlg001.1st1K-grc1.xml,Hermogenes,Progymnasmata [Dub.],prose-philosophy,high,prose-philosophy,
tlg0592.tlg002.1st1K-grc1,tlg0592/tlg002/tlg0592.tlg002.1st1K-grc1.xml,Hermogenes,Περὶ στάσεων,prose-philosophy,high,prose-philosophy,
tlg0592.tlg003.1st1K-grc1,tlg0592/tlg003/tlg0592.tlg003.1st1K-grc1.xml,Hermogenes,Περὶ εὑρέσεως [Sp.],prose-philosophy,high,prose-philosophy,
tlg0592.tlg004.1st1K-grc1,tlg0592/tlg004/tlg0592.tlg004.1st1K-grc1.xml,Hermogenes,Περὶ ἰδεῶν λόγου,prose-philosophy,high,prose-philosophy,
tlg0592.tlg005.1st1K-grc1,tlg0592/tlg005/tlg0592.tlg005.1st1K-grc1.xml,Hermogenes,Περὶ μεθόδου δεινότητος [Sp.],prose-philosophy,high,prose-philosophy,
tlg0593.1st1K001.1st1K-grc1,tlg0593/1st1K001/tlg0593.1st1K001.1st1K-grc1.xml,Gorgias of Leontini,Encomium of Helen,prose-oratory,high,prose-oratory,
tlg0593.1st1K002.1st1K-grc1,tlg0593/1st1K002/tlg0593.1st1K002.1st1K-grc1.xml,Gorgias of Leontini,Defense of Palamedes,prose-oratory,high,prose-oratory,
tlg0594.tlg002.1st1K-grc1,tlg0594/tlg002/tlg0594.tlg002.1st1K-grc1.xml,Alexander Numenius,De Figuris,prose-philosophy,medium,prose-philosophy,
tlg0606.tlg001.1st1K-grc1,tlg0606/tlg001/tlg0606.tlg001.1st1K-grc1.xml,Rufus Soph.,Ars rhetorica,prose-philosophy,high,prose-philosophy,
tlg0607.tlg001.1st1K-grc1,tlg0607/tlg001/tlg0607.tlg001.1st1K-grc1.xml,Aelius Theon,Προγυμνάσματα,prose-philosophy,medium,prose-philosophy,
tlg0609.tlg001.1st1K-grc1,tlg0609/tlg001/tlg0609.tlg001.1st1K-grc1.xml,Tryphon I Grammaticus,De tropis,prose-philosophy,high,prose-philosophy,
tlg0610.perseus002.perseus-grc1,tlg0610/perseus002/tlg0610.perseus002.perseus-grc1.xml,Alcidamas,Peri Sophiston,prose-oratory,high,prose-oratory,
tlg0610.tlg001.1st1K-grc1,tlg0610/tlg001/tlg0610.tlg001.1st1K-grc1.xml,Alcidamas,Odysseus,prose-oratory,high,prose-oratory,
tlg0614.tlg001.1st1K-grc1,tlg0614/tlg001/tlg0614.tlg001.1st1K-grc1.xml,Babrius,Fabulae Aesopeae,verse-didactic,high,verse-didactic,
tlg0614.tlg001.1st1K-grc2,tlg0614/tlg001/tlg0614.tlg001.1st1K-grc2.xml,Babrius,Fabulae Aesopeae,verse-didactic,high,verse-didactic,
tlg0615.tlg001.1st1K-grc1,tlg0615/tlg001/tlg0615.tlg001.1st1K-grc1.xml,Aspasius,In Ethica Nichomachea Commentaria,prose-philosophy,high,prose-philosophy,
tlg0616.tlg001.1st1K-grc1,tlg0616/tlg001/tlg0616.tlg001.1st1K-grc1.xml,Polyaenus Macedo,Strategemata,prose-historiography,high,prose-historiography,
tlg0616.tlg002.1st1K-grc1,tlg0616/tlg002/tlg0616.tlg002.1st1K-grc1.xml,Polyaenus Macedo,Excerpta Polyaeni,prose-historiography,high,prose-historiography,
tlg0618.tlg001.1st1K-grc1,tlg0618/tlg001/tlg0618.tlg001.1st1K-grc1.xml,Antigoni Epistula,Epistula,prose-epistolary,high,prose-epistolary,
tlg0620.tlg002.1st1K-grc1,tlg0620/tlg002/tlg0620.tlg002.1st1K-grc1.xml,Archytas of Tarentum,Fragmenta,prose-philosophy,high,prose-philosophy,
tlg0623.tlg001.1st1K-grc1,tlg0623/tlg001/tlg0623.tlg001.1st1K-grc1.xml,Cratetis Epistulae,Epistulae,prose-epistolary,high,prose-epistolary,
tlg0626.tlg002.1st1K-grc1,tlg0626/tlg002/tlg0626.tlg002.1st1K-grc1.xml,Heraclitus of Ephesus,Fragmenta,prose-philosophy,high,prose-philosophy,
tlg0627.tlg001.1st1K-grc1,tlg0627/tlg001/tlg0627.tlg001.1st1K-grc1.xml,Hippocrates,De prisca medicina,prose-philosophy,high,prose-philosophy,
tlg0627.tlg002.1st1K-grc1,tlg0627/tlg002/tlg0627.tlg002.1st1K-grc1.xml,Hippocrates,"De aere, aquis, locis",prose-geography,high,prose-geography,
tlg0627.tlg003.1st1K-grc1,tlg0627/tlg003/tlg0627.tlg003.1st1K-grc1.xml,Hippocrates,Prognosticon,prose-philosophy,high,prose-philosophy,
tlg0627.tlg004.1st1K-grc1,tlg0627/tlg004/tlg0627.tlg004.1st1K-grc1.xml,Hippocrates,De diaeta in morbis acutis,prose-philosophy,high,prose-philosophy,
tlg0627.tlg005.1st1K-grc1,tlg0627/tlg005/tlg0627.tlg005.1st1K-grc1.xml,Hippocrates,De diaeta acutorum (spurium),prose-philosophy,high,prose-philosophy,
tlg0627.tlg006.1st1K-grc1,tlg0627/tlg006/tlg0627.tlg006.1st1K-grc1.xml,Hippocrates,Epidemiarum,prose-philosophy,high,prose-philosophy,
tlg0627.tlg007.1st1K-grc1,tlg0627/tlg007/tlg0627.tlg007.1st1K-grc1.xml,Hippocrates,De capitis vulneribus,prose-philosophy,high,prose-philosophy,
tlg0627.tlg008.1st1K-grc1,tlg0627/tlg008/tlg0627.tlg008.1st1K-grc1.xml,Hippocrates,De officina medici,prose-philosophy,high,prose-philosophy,
tlg0627.tlg009.1st1K-grc1,tlg0627/tlg009/tlg0627.tlg009.1st1K-grc1.xml,Hippocrates,De fracturis,prose-philosophy,high,prose-philosophy,
tlg0627.tlg010.1st1K-grc1,tlg0627/tlg010/tlg0627.tlg010.1st1K-grc1.xml,Hippocrates,De articulis,prose-philosophy,high,prose-philosophy,
tlg0627.tlg011.1st1K-grc1,tlg0627/tlg011/tlg0627.tlg011.1st1K-grc1.xml,Hippocrates,Vectiarius,prose-philosophy,high,prose-philosophy,
tlg0627.tlg012.1st1K-grc1,tlg0627/tlg012/tlg0627.tlg012.1st1K-grc1.xml,Hippocrates,Aphorismi,prose-philosophy,high,prose-philosophy,
tlg0627.tlg013.1st1K-grc1,tlg0627/tlg013/tlg0627.tlg013.1st1K-grc1.xml,Hippocrates,Iusiurandum,prose-philosophy,high,prose-philosophy,
tlg0627.tlg014.1st1K-grc1,tlg0627/tlg014/tlg0627.tlg014.1st1K-grc1.xml,Hippocrates,Lex,prose-philosophy,high,prose-philosophy,
tlg0627.tlg015.1st1K-grc1,tlg0627/tlg015/tlg0627.tlg015.1st1K-grc1.xml,Hippocrates,De humoribus,prose-philosophy,high,prose-philosophy,
tlg0627.tlg016.1st1K-grc1,tlg0627/tlg016/tlg0627.tlg016.1st1K-grc1.xml,Hippocrates,Prorrheticon I,prose-philosophy,high,prose-philosophy,
tlg0627.tlg017.1st1K-grc1,tlg0627/tlg017/tlg0627.tlg017.1st1K-grc1.xml,Hippocrates,Coa praesagia,prose-philosophy,high,prose-philosophy,
tlg0627.tlg018.1st1K-grc1,tlg0627/tlg018/tlg0627.tlg018.1st1K-grc1.xml,Hippocrates,De arte,prose-philosophy,high,prose-philosophy,
tlg0627.tlg019.1st1K-grc1,tlg0627/tlg019/tlg0627.tlg019.1st1K-grc1.xml,Hippocrates,De natura hominis,prose-philosophy,high,prose-philosophy,
tlg0627.tlg020.1st1K-grc1,tlg0627/tlg020/tlg0627.tlg020.1st1K-grc1.xml,Hippocrates,De salubri diaeta,prose-philosophy,high,prose-philosophy,
tlg0627.tlg021.1st1K-grc1,tlg0627/tlg021/tlg0627.tlg021.1st1K-grc1.xml,Hippocrates,De flatibus,prose-philosophy,high,prose-philosophy,
tlg0627.tlg022.1st1K-grc1,tlg0627/tlg022/tlg0627.tlg022.1st1K-grc1.xml,Hippocrates,De liquidorum usu,prose-philosophy,high,prose-philosophy,
tlg0627.tlg023.1st1K-grc1,tlg0627/tlg023/tlg0627.tlg023.1st1K-grc1.xml,Hippocrates,De morbis i-iii,prose-philosophy,high,prose-philosophy,
tlg0627.tlg024a.1st1K-grc1,tlg0627/tlg024a/tlg0627.tlg024a.1st1K-grc1.xml,Hippocrates,De genitura,prose-philosophy,high,prose-philosophy,
tlg0627.tlg024b.1st1K-grc1,tlg0627/tlg024b/tlg0627.tlg024b.1st1K-grc1.xml,Hippocrates,De natura pueri,prose-philosophy,high,prose-philosophy,
tlg0627.tlg025.1st1K-grc1,tlg0627/tlg025/tlg0627.tlg025.1st1K-grc1.xml,Hippocrates,De affectionibus,prose-philosophy,high,prose-philosophy,
tlg0627.tlg026.1st1K-grc1,tlg0627/tlg026/tlg0627.tlg026.1st1K-grc1.xml,Hippocrates,De locis in homine,prose-philosophy,high,prose-philosophy,
tlg0627.tlg027.1st1K-grc1,tlg0627/tlg027/tlg0627.tlg027.1st1K-grc1.xml,Hippocrates,De morbo sacro,prose-philosophy,high,prose-philosophy,
tlg0627.tlg028.1st1K-grc1,tlg0627/tlg028/tlg0627.tlg028.1st1K-grc1.xml,Hippocrates,De ulceribus,prose-philosophy,high,prose-philosophy,
tlg0627.tlg029.1st1K-grc1,tlg0627/tlg029/tlg0627.tlg029.1st1K-grc1.xml,Hippocrates,De haemorrhoidibus,prose-philosophy,high,prose-philosophy,
tlg0627.tlg030.1st1K-grc1,tlg0627/tlg030/tlg0627.tlg030.1st1K-grc1.xml,Hippocrates,De fistulis,prose-philosophy,high,prose-philosophy,
tlg0627.tlg031.1st1K-grc1,tlg0627/tlg031/tlg0627.tlg031.1st1K-grc1.xml,Hippocrates,De diaeta,prose-philosophy,high,prose-philosophy,
tlg0627.tlg032.1st1K-grc1,tlg0627/tlg032/tlg0627.tlg032.1st1K-grc1.xml,Hippocrates,De affectionibus interioribus,prose-philosophy,high,prose-philosophy,
tlg0627.tlg033.1st1K-grc1,tlg0627/tlg033/tlg0627.tlg033.1st1K-grc1.xml,Hippocrates,De natura muliebri,prose-philosophy,high,prose-philosophy,
tlg0627.tlg035.1st1K-grc1,tlg0627/tlg035/tlg0627.tlg035.1st1K-grc1.xml,Hippocrates,De octimestri partu,prose-philosophy,high,prose-philosophy,
tlg0627.tlg036.1st1K-grc1,tlg0627/tlg036/tlg0627.tlg036.1st1K-grc1.xml,Hippocrates,De muliebribus,prose-philosophy,high,prose-philosophy,
tlg0627.tlg037.1st1K-grc1,tlg0627/tlg037/tlg0627.tlg037.1st1K-grc1.xml,Hippocrates,De virginum morbis,prose-philosophy,high,prose-philosophy,
tlg0627.tlg038.1st1K-grc1,tlg0627/tlg038/tlg0627.tlg038.1st1K-grc1.xml,Hippocrates,De superfoetatione,prose-philosophy,high,prose-philosophy,
tlg0627.tlg039.1st1K-grc1,tlg0627/tlg039/tlg0627.tlg039.1st1K-grc1.xml,Hippocrates,De exsectione foetus,prose-philosophy,high,prose-philosophy,
tlg0627.tlg040.1st1K-grc1,tlg0627/tlg040/tlg0627.tlg040.1st1K-grc1.xml,Hippocrates,De anatomia,prose-philosophy,high,prose-philosophy,
tlg0627.tlg041.1st1K-grc1,tlg0627/tlg041/tlg0627.tlg041.1st1K-grc1.xml,Hippocrates,De dentitione,prose-philosophy,high,prose-philosophy,
tlg0627.tlg042.1st1K-grc1,tlg0627/tlg042/tlg0627.tlg042.1st1K-grc1.xml,Hippocrates,De glandulis,prose-philosophy,high,prose-philosophy,
tlg0627.tlg043.1st1K-grc1,tlg0627/tlg043/tlg0627.tlg043.1st1K-grc1.xml,Hippocrates,De carnibus,prose-philosophy,high,prose-philosophy,
tlg0627.tlg045.1st1K-grc1,tlg0627/tlg045/tlg0627.tlg045.1st1K-grc1.xml,Hippocrates,De corde,prose-philosophy,high,prose-philosophy,
tlg0627.tlg046.1st1K-grc1,tlg0627/tlg046/tlg0627.tlg046.1st1K-grc1.xml,Hippocrates,De alimento,prose-philosophy,high,prose-philosophy,
tlg0627.tlg047.1st1K-grc1,tlg0627/tlg047/tlg0627.tlg047.1st1K-grc1.xml,Hippocrates,De visu,prose-philosophy,high,prose-philosophy,
tlg0627.tlg048.1st1K-grc1,tlg0627/tlg048/tlg0627.tlg048.1st1K-grc1.xml,Hippocrates,De natura ossium,prose-philosophy,high,prose-philosophy,
tlg0627.tlg049.1st1K-grc1,tlg0627/tlg049/tlg0627.tlg049.1st1K-grc1.xml,Hippocrates,De medico,prose-philosophy,high,prose-philosophy,
tlg0627.tlg050.1st1K-grc1,tlg0627/tlg050/tlg0627.tlg050.1st1K-grc1.xml,Hippocrates,De habitu decenti,prose-philosophy,high,prose-philosophy,
tlg0627.tlg051.1st1K-grc1,tlg0627/tlg051/tlg0627.tlg051.1st1K-grc1.xml,Hippocrates,Praeceptiones,prose-philosophy,high,prose-philosophy,
tlg0627.tlg052.1st1K-grc1,tlg0627/tlg052/tlg0627.tlg052.1st1K-grc1.xml,Hippocrates,De crisibus,prose-philosophy,high,prose-philosophy,
tlg0627.tlg053.1st1K-grc1,tlg0627/tlg053/tlg0627.tlg053.1st1K-grc1.xml,Hippocrates,De diebus criticis,prose-philosophy,high,prose-philosophy,
tlg0627.tlg055.1st1K-grc1,tlg0627/tlg055/tlg0627.tlg055.1st1K-grc1.xml,Hippocrates,"Epistulae, Decretum, Orationes",prose-epistolary,high,prose-epistolary,
tlg0628.tlg001.1st1K-grc1,tlg0628/tlg001/tlg0628.tlg001.1st1K-grc1.xml,Musonius Rufus,Dissertationum a Lucio digestarum reliquiae,prose-philosophy,high,prose-philosophy,
tlg0628.tlg002.1st1K-grc1,tlg0628/tlg002/tlg0628.tlg002.1st1K-grc1.xml,Musonius Rufus,Fragmenta minora,prose-philosophy,high,prose-philosophy,
tlg0628.tlg003.1st1K-grc1,tlg0628/tlg003/tlg0628.tlg003.1st1K-grc1.xml,Musonius Rufus,Epistulae spuriae,prose-epistolary,high,prose-epistolary,
tlg0629.tlg001.1st1K-grc1,tlg0629/tlg001/tlg0629.tlg001.1st1K-grc1.xml,Periander,Epistulae,prose-epistolary,high,prose-epistolary,
tlg0632.tlg002.1st1K-grc1,tlg0632/tlg002/tlg0632.tlg002.1st1K-grc1.xml,Pythagoras,Epistulae,prose-epistolary,high,prose-epistolary,
tlg0633.tlg001.1st1K-grc1,tlg0633/tlg001/tlg0633.tlg001.1st1K-grc1.xml,Lysis,Epistula ad Hipparchum,prose-epistolary,high,prose-epistolary,
tlg0634.tlg001.1st1K-grc1,tlg0634/tlg001/tlg0634.tlg001.1st1K-grc1.xml,Xenocrates of Chalcedon,Fragmenta,prose-philosophy,high,prose-philosophy,
tlg0636.tlg001.1st1K-grc1,tlg0636/tlg001/tlg0636.tlg001.1st1K-grc1.xml,Socrates Epistulae,Epistulae,prose-epistolary,high,prose-epistolary,
tlg0637.tlg001.1st1K-grc1,tlg0637/tlg001/tlg0637.tlg001.1st1K-grc1.xml,Socraticorum Epistulae,Epistulae,prose-epistolary,high,prose-epistolary,
tlg0639.tlg001.1st1K-grc1,tlg0639/tlg001/tlg0639.tlg001.1st1K-grc1.xml,Menecrates Medicus,Epistula,prose-epistolary,high,prose-epistolary,
tlg0640.tlg001.1st1K-grc1,tlg0640/tlg001/tlg0640.tlg001.1st1K-grc1.xml,Alciphron,Epistulae,prose-epistolary,high,prose-epistolary,
tlg0643.opp001.1st1K-lat1,tlg0643/opp001/tlg0643.opp001.1st1K-lat1.xml,Anonymus Londinensis,Preface to Anonymi Londinensis ex Aristotelis iatricis Menoniis et aliis medicis eclogae,prose-philosophy,high,prose-philosophy,
tlg0643.opp002.1st1K-lat1,tlg0643/opp002/tlg0643.opp002.1st1K-lat1.xml,Anonymus Londinensis,Epimetrum to Anonymi Londinensis ex Aristotelis iatricis Menoniis et aliis medicis eclogae,prose-philosophy,high,prose-philosophy,
tlg0643.opp003.1st1K-grc1,tlg0643/opp003/tlg0643.opp003.1st1K-grc1.xml,Anonymus Londinensis,Iatrica Fragmenta Reliqua,prose-philosophy,high,prose-philosophy,
tlg0643.tlg001.1st1K-grc1,tlg0643/tlg001/tlg0643.tlg001.1st1K-grc1.xml,Anonymus Londinensis,Iatrica,prose-philosophy,medium,prose-philosophy,
tlg0643.tlg001.1st1K-grc2,tlg0643/tlg001/tlg0643.tlg001.1st1K-grc2.xml,Anonymus Londinensis,Iatrica,prose-philosophy,medium,prose-philosophy,
tlg0643.tlg001.1st1K-lat1,tlg0643/tlg001/tlg0643.tlg001.1st1K-lat1.xml,Anonymus Londinensis,Iatrica,prose-philosophy,medium,prose-philosophy,
tlg0643.tlg001.1st1K-mul1,tlg0643/tlg001/tlg0643.tlg001.1st1K-mul1.xml,Anonymus Londinensis,Iatrica,prose-philosophy,medium,prose-philosophy,
tlg0643.tlg001.1st1K-mul2,tlg0643/tlg001/tlg0643.tlg001.1st1K-mul2.xml,Anonymus Londinensis,Iatrica,prose-philosophy,medium,prose-philosophy,
tlg0643.tlg002.1st1K-grc1,tlg0643/tlg002/tlg0643.tlg002.1st1K-grc1.xml,Anonymus Londinensis,Anonymus Londinensis Fragmenta,prose-philosophy,medium,prose-philosophy,
tlg0644.tlg001.1st1K-grc1,tlg0644/tlg001/tlg0644.tlg001.1st1K-grc1.xml,Aristophanes of Byzantium,Historiae Animalium Epitome,prose-philosophy,high,prose-philosophy,
tlg0645.tlg001.1st1K-grc1,tlg0645/tlg001/tlg0645.tlg001.1st1K-grc1.xml,Justin Martyr,Apologia I,prose-oratory,high,prose-oratory,
tlg0645.tlg002.perseus-grc2,tlg0645/tlg002/tlg0645.tlg002.perseus-grc2.xml,Justin Martyr,Apologia secunda,prose-oratory,high,prose-oratory,
tlg0645.tlg003.perseus-grc2,tlg0645/tlg003/tlg0645.tlg003.perseus-grc2.xml,Justin Martyr,Dialogue with Trypho,prose-dialogue,high,prose-dialogue,
tlg0646.tlg004.1st1K-grc1,tlg0646/tlg004/tlg0646.tlg004.1st1K-grc1.xml,Pseudo-Justinus Martyr,Epistula ad Diognetum,prose-epistolary,high,prose-epistolary,
tlg0649.tlg002.1st1K-grc1,tlg0649/tlg002/tlg0649.tlg002.1st1K-grc1.xml,Lesbonax (Rhetorician),Protrepticus A,prose-oratory,high,prose-oratory,
tlg0649.tlg003.1st1K-grc1,tlg0649/tlg003/tlg0649.tlg003.1st1K-grc1.xml,Lesbonax (Rhetorician),Protrepticus B,prose-oratory,high,prose-oratory,
tlg0656.tlg001.1st1K-grc1,tlg0656/tlg001/tlg0656.tlg001.1st1K-grc1.xml,Dioscurides Pedianus,De materia medica,prose-philosophy,high,prose-philosophy,
tlg0656.tlg002.1st1K-grc1,tlg0656/tlg002/tlg0656.tlg002.1st1K-grc1.xml,Dioscurides Pedianus,Euporista vel De simplicibus medicinis,prose-philosophy,high,prose-philosophy,
tlg0657.tlg001.1st1K-grc1,tlg0657/tlg001/tlg0657.tlg001.1st1K-grc1.xml,Crateuas,Fragmenta,prose-philosophy,high,prose-philosophy,
tlg0658.tlg001.perseus-grc1,tlg0658/tlg001/tlg0658.tlg001.perseus-grc1.xml,Heliodorus of Emesa,Aethiopica,prose-historiography,high,prose-historiography,
tlg0666.tlg001.1st1K-grc1,tlg0666/tlg001/tlg0666.tlg001.1st1K-grc1.xml,Adrianus of Tyre,Declamatio,prose-oratory,high,prose-oratory,
tlg0671.tlg001.1st1K-grc1,tlg0671/tlg001/tlg0671.tlg001.1st1K-grc1.xml,Philumenus,De venenatis animalibus eorumque remediis,prose-philosophy,high,prose-philosophy,
tlg0676.tlg001.1st1K-grc1,tlg0676/tlg001/tlg0676.tlg001.1st1K-grc1.xml,"Aglaias, Byzantius",Adversus suffusiones incipientes,verse-didactic,high,verse-didactic,
tlg0693.tlg001.1st1K-grc1,tlg0693/tlg001/tlg0693.tlg001.1st1K-grc1.xml,Albinus,Epitome doctrinae Platonicae sive Διδασκαλικός,prose-philosophy,high,prose-philosophy,
tlg0693.tlg002.1st1K-grc1,tlg0693/tlg002/tlg0693.tlg002.1st1K-grc1.xml,Albinus,Introductio in Platonem,prose-dialogue,high,prose-dialogue,
tlg0708.tlg001.1st1K-grc1,tlg0708/tlg001/tlg0708.tlg001.1st1K-grc1.xml,Ammonius Grammaticus,περὶ ὁμοίων καὶ διαφόρων λέξεων,prose-philosophy,high,prose-philosophy,
tlg0731.tlg001.1st1K-grc1,tlg0731/tlg001/tlg0731.tlg001.1st1K-grc1.xml,Adamantius Judaeus,Physiognomonica,prose-philosophy,high,prose-philosophy,
tlg0731.tlg003.1st1K-grc1,tlg0731/tlg003/tlg0731.tlg003.1st1K-grc1.xml,Adamantius Judaeus,Physiognomonica (epitome Matritensis),prose-philosophy,high,prose-philosophy,
tlg0732.tlg001.1st1K-grc1,tlg0732/tlg001/tlg0732.tlg001.1st1K-grc1.xml,Alexander of Aphrodisias,De mixtione,prose-philosophy,high,prose-philosophy,
tlg0732.tlg003.1st1K-grc1,tlg0732/tlg003/tlg0732.tlg003.1st1K-grc1.xml,Alexander of Aphrodisias,De febribus [Sp.],prose-philosophy,high,prose-philosophy,
tlg0732.tlg004.1st1K-grc1,tlg0732/tlg004/tlg0732.tlg004.1st1K-grc1.xml,Alexander of Aphrodisias,In Aristotelis Metaphysica Commentaria,prose-philosophy,high,prose-philosophy,
